date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2007-04-30,sh.600016,2.5755129000,2.6193006000,2.5476480000,2.5894453500,2.5993971000,179530681,2329351787.0000,2.936565,-0.382850,31.619708,6.485597,6.979525,8.107939
2007-05-08,sh.600016,2.6471655000,2.6630883000,2.5874550000,2.6153199000,2.5894453500,226149666,2976179522.0000,3.699107,0.999232,31.935662,6.550403,7.049266,8.188956
2007-05-09,sh.600016,2.6113392000,2.7367312500,2.5874550000,2.7128470500,2.6153199000,374067287,5025900421.0000,6.118581,3.729070,33.126566,6.794672,7.312139,8.494329
2007-05-10,sh.600016,2.7188181000,2.7546444000,2.6670690000,2.7009049500,2.7128470500,257620850,3512311558.0000,4.213878,-0.440209,32.980741,6.764762,7.279950,8.456936
2007-05-11,sh.600016,2.6650786500,2.7964417500,2.5814839500,2.7805189500,2.7009049500,375096986,5072041629.0000,6.135424,2.947683,33.952907,6.964165,7.494540,8.706219
2007-05-14,sh.600016,2.7924610500,2.9297952000,2.7427023000,2.8740654000,2.7805189500,410521933,5898739375.0000,6.714866,3.364347,35.095202,7.198464,7.746682,8.999127
2007-05-15,sh.600016,2.8780461000,2.8939689000,2.6869725000,2.6929435500,2.8740654000,284681073,3981192421.0000,4.656500,-6.301938,32.883524,6.744822,7.258491,8.432008
2007-05-16,sh.600016,2.6889628500,2.7685768500,2.6451751500,2.7347409000,2.6929435500,159790634,2172132917.0000,2.613679,1.552107,33.393911,6.849508,7.371151,8.562881
2007-05-17,sh.600016,2.7427023000,2.7506637000,2.6889628500,2.7327505500,2.7347409000,175709165,2403547746.0000,2.874057,-0.072782,33.369607,6.844523,7.365786,8.556649
2007-05-18,sh.600016,2.7068760000,2.7068760000,2.6312427000,2.6690593500,2.7327505500,188716900,2533667182.0000,3.086823,-2.330661,32.591874,6.685001,7.194114,8.357223
2007-05-21,sh.600016,2.5715322000,2.6332330500,2.5536190500,2.6232813000,2.6690593500,272942859,3569173915.0000,4.464499,-1.715135,32.032879,6.570344,7.070725,8.213885
2007-05-22,sh.600016,2.6292523500,2.6730400500,2.6113392000,2.6352234000,2.6232813000,205146896,2720012528.0000,3.355567,0.455231,32.178704,6.600254,7.102914,8.251277
2007-05-23,sh.600016,2.6431848000,2.6690593500,2.6033778000,2.6491558500,2.6352234000,179485453,2378861169.0000,2.935825,0.528706,32.348833,6.635150,7.140467,8.294902
2007-05-24,sh.600016,2.6511462000,2.7327505500,2.6272620000,2.6551269000,2.6491558500,227560013,3059464691.0000,3.722176,0.225392,32.421745,6.650105,7.156561,8.313598
2007-05-25,sh.600016,2.6372137500,2.6750304000,2.6133295500,2.6292523500,2.6551269000,173487666,2301268794.0000,2.837720,-0.974514,32.105791,6.585299,7.086820,8.232581
2007-05-28,sh.600016,2.6491558500,2.7028953000,2.6372137500,2.6730400500,2.6292523500,215948986,2897948490.0000,3.532256,1.665407,32.640483,6.694971,7.204844,8.369687
2007-05-29,sh.600016,2.6869725000,2.7466830000,2.6591076000,2.7148374000,2.6730400500,199757598,2711882944.0000,3.267415,1.563664,33.150870,6.799658,7.317503,8.500561
2007-05-30,sh.600016,2.5834743000,2.6750304000,2.4441498000,2.4799761000,2.7148374000,286671827,3696000121.0000,4.689062,-8.651029,30.282979,6.211417,6.684464,7.765175
2007-05-31,sh.600016,2.4978892500,2.7267795000,2.4103138500,2.6630883000,2.4799761000,331771625,4323155002.0000,5.426755,7.383628,32.518962,6.670045,7.178020,8.338526
2007-06-01,sh.600016,2.6710497000,2.8024128000,2.6411944500,2.6710497000,2.6630883000,348078647,4761638038.0000,5.693416,0.298953,32.616423,6.690036,7.199533,8.363518
2007-06-04,sh.600016,2.6710497000,2.7009049500,2.4043428000,2.4103138500,2.6710497000,203359482,2559727159.0000,3.326289,-9.761553,29.432555,6.036985,6.496747,7.547109
2007-06-05,sh.600016,2.4103138500,2.4879375000,2.1893850000,2.4819664500,2.4103138500,179889641,2110086023.0000,2.942400,2.972755,30.307511,6.216449,6.689879,7.771465
2007-06-06,sh.600016,2.4879375000,2.5078410000,2.4083235000,2.4600726000,2.4819664500,132289237,1641467207.0000,2.163815,-0.882122,30.040163,6.161613,6.630867,7.702912
2007-06-07,sh.600016,2.4899278500,2.5536190500,2.4720147000,2.5337155500,2.4600726000,135374389,1714860957.0000,2.214278,2.993527,30.939424,6.346062,6.829363,7.933501
2007-06-08,sh.600016,2.5476480000,2.5536190500,2.4819664500,2.5317252000,2.5337155500,157462787,1991582971.0000,2.575571,-0.078549,30.915120,6.341077,6.823999,7.927269
2007-06-11,sh.600016,2.6311924100,2.7235565000,2.5767212800,2.6785586100,2.5317233900,192447714,2146408777.0000,2.630322,5.799821,32.710967,6.709428,7.220402,8.387761
2007-06-12,sh.600016,2.7282931200,2.7496079100,2.6075093100,2.6904001600,2.6785586100,238036142,2692663992.0000,3.253412,0.442080,32.855578,6.739090,7.252323,8.424842
2007-06-13,sh.600016,2.7093466400,2.7851325600,2.6927684700,2.7496079100,2.6904001600,309495559,3582362657.0000,4.230100,2.200704,33.578632,6.887397,7.411925,8.610248
2007-06-14,sh.600016,2.7590811500,2.7709227000,2.6904001600,2.6951367800,2.7496079100,213248077,2460184482.0000,2.914616,-1.981047,32.913422,6.750954,7.265091,8.439674
2007-06-15,sh.600016,2.6951367800,2.7946058000,2.6714536800,2.7496079100,2.6951367800,261442961,3024272684.0000,3.573330,2.021086,33.578632,6.887397,7.411925,8.610248
2007-06-18,sh.600016,2.8230255200,2.9011797500,2.7922374900,2.8301304500,2.7496079100,317794409,3825381400.0000,4.343526,2.928511,34.561986,7.089095,7.628984,8.862400
2007-06-19,sh.600016,2.8182889000,2.8964431300,2.7709227000,2.8182889000,2.8301304500,182692899,2190708108.0000,2.496996,-0.418412,34.417375,7.059434,7.597063,8.825318
2007-06-20,sh.600016,2.8301304500,2.8419720000,2.6998734000,2.7140832600,2.8182889000,186987087,2181757726.0000,2.555688,-3.697475,33.144800,6.798413,7.316163,8.499004
2007-06-21,sh.600016,2.7117149500,2.7614494600,2.6761903000,2.7235565000,2.7140832600,127567777,1465936683.0000,1.743558,0.349040,33.260518,6.822148,7.341706,8.528677
2007-06-22,sh.600016,2.7235565000,2.8159205900,2.6075093100,2.6643487500,2.7235565000,189181667,2174619122.0000,2.585679,-2.173913,38.937881,7.986646,8.594890,9.984469
2007-06-25,sh.600016,2.6809269200,2.7709227000,2.6169825500,2.6477705800,2.6643487500,188933399,2156576431.0000,2.582286,-0.622220,38.695601,7.936951,8.541410,9.922343
2007-06-26,sh.600016,2.6051410000,2.6690853700,2.5814579000,2.6335607200,2.6477705800,130948398,1450963608.0000,1.789764,-0.536676,38.487932,7.894356,8.495571,9.869092
2007-06-27,sh.600016,2.6643487500,2.7922374900,2.6525072000,2.7709227000,2.6335607200,281303398,3238647387.0000,3.844771,5.215827,40.495396,8.306112,8.938685,10.383847
2007-06-28,sh.600016,2.8017107300,2.8324987600,2.6761903000,2.6809269200,2.7709227000,213536689,2502880146.0000,2.918556,-3.247864,39.180161,8.036341,8.648369,10.046594
2007-06-29,sh.600016,2.6098776200,2.7638177700,2.6075093100,2.7069783300,2.6809269200,188987132,2159812609.0000,2.583020,0.971737,39.560887,8.114432,8.732408,10.144220
2007-07-02,sh.600016,2.7140832600,2.8182889000,2.6951367800,2.7709227000,2.7069783300,178779815,2080402244.0000,2.443509,2.362200,40.495396,8.306112,8.938685,10.383847
2007-07-03,sh.600016,2.7803959400,2.8277621400,2.7543445300,2.7803959400,2.7709227000,151316079,1785241532.0000,2.068143,0.341880,40.633842,8.334509,8.969245,10.419348
2007-07-04,sh.600016,2.7922374900,2.8064473500,2.6785586100,2.6998734000,2.7803959400,99528044,1148927876.0000,1.360320,-2.896083,39.457053,8.093134,8.709488,10.117595
2007-07-05,sh.600016,2.7211881900,2.7496079100,2.6240874800,2.6382973400,2.6998734000,118809836,1347421572.0000,1.623858,-2.280695,38.557155,7.908554,8.510851,9.886843
2007-07-06,sh.600016,2.6288241000,2.7046100200,2.5554064900,2.6927684700,2.6382973400,119072365,1328335347.0000,1.627446,2.064628,39.353218,8.071837,8.686569,10.090970
2007-07-09,sh.600016,2.7117149500,2.7946058000,2.6904001600,2.7685543900,2.6927684700,160317707,1861213827.0000,2.191175,2.814421,40.460785,8.299012,8.931045,10.374972
2007-07-10,sh.600016,2.7969741100,2.8846015800,2.7756593200,2.7875008700,2.7685543900,295120664,3529177759.0000,4.033621,0.684353,40.737676,8.355806,8.992165,10.445973
2007-07-11,sh.600016,2.7946058000,2.8632867900,2.7614494600,2.8230255200,2.7875008700,126622881,1514626800.0000,1.730644,1.274423,41.256848,8.462295,9.106763,10.579099
2007-07-12,sh.600016,2.8301304500,2.9319677800,2.8277621400,2.8940748200,2.8230255200,205417293,2510914811.0000,2.807582,2.516780,42.295192,8.675272,9.335960,10.845352
2007-07-13,sh.600016,2.9082846800,2.9224945400,2.8324987600,2.8751283400,2.8940748200,89243917,1079644989.0000,1.219759,-0.654664,42.018300,8.618478,9.274841,10.774351
2007-07-16,sh.600016,2.8846015800,2.9130213000,2.7709227000,2.7756593200,2.8751283400,98682147,1179402065.0000,1.348758,-3.459638,40.564619,8.320310,8.953965,10.401597
2007-07-17,sh.600016,2.7709227000,2.9603875000,2.7543445300,2.9343360900,2.7756593200,189213505,2302508062.0000,2.586114,5.716724,42.883586,8.795959,9.465839,10.996228
2007-07-18,sh.600016,2.9130213000,3.0551199000,2.8869698900,2.9698607400,2.9343360900,311206770,3930744520.0000,4.253482,1.210651,43.402758,8.902448,9.580437,11.129354
2007-07-19,sh.600016,2.9722290500,3.0503832800,2.9603875000,2.9745973600,2.9698607400,135886100,1725030170.0000,1.857251,0.159493,43.471981,8.916646,9.595717,11.147104
2007-07-20,sh.600016,2.9793339800,3.1782720200,2.9769656700,3.1687987800,2.9745973600,305994988,4009853739.0000,4.182248,6.528660,46.310120,9.498784,10.222189,11.874861
2007-07-23,sh.600016,3.2635311800,3.3487903400,3.1972185000,3.2445847000,3.1687987800,335468547,4634849208.0000,4.585084,2.391627,47.417686,9.725960,10.466666,12.158864
2007-07-24,sh.600016,3.2564262500,3.3985248500,3.2232699100,3.3251072400,3.2445847000,239218369,3372641868.0000,3.269566,2.481753,48.594475,9.967334,10.726422,12.460617
2007-07-25,sh.600016,3.3440537200,3.4695741500,3.3440537200,3.4529959800,3.3251072400,188656030,2721397335.0000,2.578495,3.846154,50.463494,10.350693,11.138977,12.939871
2007-07-26,sh.600016,3.4624692200,3.4766790800,3.3630002000,3.4222079500,3.4529959800,162047606,2330297781.0000,2.214818,-0.891633,50.013545,10.258403,11.039658,12.824495
2007-07-27,sh.600016,3.3772100600,3.3866833000,3.2943192100,3.3487903400,3.4222079500,192224663,2712808659.0000,2.627270,-2.145325,48.940590,10.038326,10.802821,12.549368
2007-07-30,sh.600016,3.3298438600,3.4293128800,3.3298438600,3.3724734400,3.3487903400,151733190,2166102837.0000,2.073844,0.707210,49.286704,10.109319,10.879220,12.638118
2007-07-31,sh.600016,3.3345804800,3.4222079500,3.2682678000,3.3677368200,3.3724734400,189721971,2670039082.0000,2.593063,-0.140446,49.217481,10.095120,10.863941,12.620368
2007-08-01,sh.600016,3.3701051300,3.4103664000,3.2280065300,3.2493213200,3.3677368200,190816266,2671025623.0000,2.608020,-3.516175,47.486909,9.740158,10.481946,12.176614
2007-08-02,sh.600016,3.2493213200,3.3440537200,3.2019551200,3.3085290700,3.2493213200,166726815,2311021970.0000,2.278773,1.822157,48.352195,9.917639,10.672943,12.398491
2007-08-03,sh.600016,3.3227389300,3.6140410600,3.3227389300,3.5903579600,3.3085290700,347593711,5095902899.0000,4.750807,8.518250,52.470958,10.762449,11.582091,13.454626
2007-08-06,sh.600016,3.6093044400,3.6590389500,3.5287819000,3.6164093700,3.5903579600,248115148,3755090496.0000,3.391164,0.725598,52.851684,10.840541,11.666130,13.552252
2007-08-07,sh.600016,3.6235143000,3.6353558500,3.5287819000,3.5714114800,3.6164093700,160678057,2421189165.0000,2.196100,-1.244273,52.194066,10.705655,11.520972,13.383625
2007-08-08,sh.600016,3.5287819000,3.7324565600,3.4932572500,3.5879896500,3.5714114800,233076917,3559120901.0000,3.185626,0.464189,52.436346,10.755350,11.574452,13.445751
2007-08-09,sh.600016,3.5903579600,3.6850903600,3.5761481000,3.6211459900,3.5879896500,158956848,2434698582.0000,2.172575,0.924095,52.920907,10.854739,11.681410,13.570002
2007-08-10,sh.600016,3.5998312000,3.6258826100,3.4648375300,3.5287819000,3.6211459900,199745673,2982989271.0000,2.730064,-2.550689,51.571060,10.577869,11.383454,13.223874
2007-08-13,sh.600016,3.5500966900,3.7277199400,3.5050988000,3.6282509200,3.5287819000,209694488,3217342182.0000,2.866042,2.818793,53.024741,10.876037,11.704330,13.596627
2007-08-14,sh.600016,3.6306192300,3.6448290900,3.5406234500,3.5974628900,3.6282509200,132260541,1998518760.0000,1.807698,-0.848565,52.574792,10.783747,11.605011,13.481251
2007-08-15,sh.600016,3.6093044400,3.7774544500,3.5998312000,3.7395614900,3.5974628900,234787030,3677274122.0000,3.208999,3.949970,54.651479,11.209701,12.063405,14.013756
2007-08-16,sh.600016,3.6921952900,3.7892960000,3.5785164100,3.6329875400,3.7395614900,169869602,2636495756.0000,2.321727,-2.849904,53.093964,10.890235,11.719610,13.614378
2007-08-17,sh.600016,3.5950945800,3.6637755700,3.4340495000,3.4458910500,3.6329875400,210695859,3139374777.0000,2.879728,-5.149934,50.359659,10.329395,11.116057,12.913246
2007-08-20,sh.600016,3.5643065500,3.6945636000,3.5335185200,3.6614072600,3.4458910500,159725979,2446020068.0000,2.183087,6.254294,53.509301,10.975426,11.811289,13.720879
2007-08-21,sh.600016,3.6827220500,3.9550777000,3.6803537400,3.8579769900,3.6614072600,262082403,4231422195.0000,3.582064,5.368699,56.382052,11.564663,12.445400,14.457510
2007-08-22,sh.600016,3.7845593800,4.0190220700,3.7632445900,3.9077115000,3.8579769900,177488497,2936899469.0000,2.425860,1.289129,57.108892,11.713747,12.605838,14.643887
2007-08-23,sh.600016,3.9148164300,3.9906023500,3.8508720600,3.9313946000,3.9077115000,121366504,2009039824.0000,1.658801,0.606063,57.455006,11.784740,12.682237,14.732638
2007-08-24,sh.600016,3.9456044600,4.1184910900,3.8958699500,4.0474417900,3.9313946000,149729319,2548764906.0000,2.046456,2.951806,59.150968,12.132602,13.056593,15.167517
2007-08-27,sh.600016,4.0758615100,4.2842727900,4.0261270000,4.1303326400,4.0474417900,197029641,3468869278.0000,2.692943,2.047984,60.362368,12.381076,13.323989,15.478145
2007-08-28,sh.600016,4.0687565800,4.1208594000,3.9574460100,4.0427051700,4.1303326400,153312952,2613440861.0000,2.095436,-2.121564,59.081745,12.118404,13.041313,15.149767
2007-08-29,sh.600016,3.9906023500,4.0734932000,3.8863967100,3.9384995300,4.0427051700,142812454,2390690086.0000,1.951918,-2.577625,57.558841,11.806037,12.705157,14.759263
2007-08-30,sh.600016,3.9834974200,4.1019129200,3.9834974200,4.0498101000,3.9384995300,118752817,2025329384.0000,1.623078,2.826225,59.185579,12.139702,13.064232,15.176392
2007-08-31,sh.600016,4.0261270000,4.0450734800,3.9337629100,4.0048122100,4.0498101000,149442547,2513532694.0000,2.042536,-1.111114,49.446976,5.705219,11.611763,6.441625
2007-09-03,sh.600016,4.0190220700,4.0971763000,3.9763924900,4.0190220700,4.0048122100,150584281,2566269380.0000,2.058141,0.354816,49.622423,5.725462,11.652963,6.464482
2007-09-04,sh.600016,4.0142854500,4.0142854500,3.9077115000,3.9337629100,4.0190220700,124694547,2076987564.0000,1.704288,-2.121383,48.569738,5.604002,11.405759,6.327345
2007-09-05,sh.600016,3.9266579800,3.9740241800,3.8342938900,3.9361312200,3.9337629100,140346588,2303029745.0000,1.918215,0.060206,48.598979,5.607376,11.412625,6.331154
2007-09-06,sh.600016,3.9503410800,4.1208594000,3.9313946000,4.0261270000,3.9361312200,180850389,3071762601.0000,2.471809,2.286397,49.710147,5.735583,11.673564,6.475910
2007-09-07,sh.600016,3.9811291100,4.1184910900,3.9313946000,3.9669192500,4.0261270000,186285615,3151805018.0000,2.546096,-1.470588,48.979116,5.651237,11.501894,6.380676
2007-09-10,sh.600016,3.8958699500,4.0332319300,3.8721868500,3.9977072800,3.9669192500,124552247,2070228153.0000,1.702343,0.776114,49.359252,5.695097,11.591162,6.430197
2007-09-11,sh.600016,3.9977072800,3.9977072800,3.6708805000,3.7206150100,3.9977072800,164433998,2686259157.0000,2.247435,-6.931275,45.938024,5.300354,10.787746,5.984502
2007-09-12,sh.600016,3.6945636000,3.7892960000,3.6021995100,3.6543023300,3.7206150100,160476040,2488396490.0000,2.193339,-1.782303,45.119269,5.205885,10.595476,5.877840
2007-09-13,sh.600016,3.6850903600,3.7892960000,3.6708805000,3.7774544500,3.6543023300,129170036,2035348763.0000,1.765458,3.370055,46.639815,5.381327,10.952550,6.075927
2007-09-14,sh.600016,3.7892960000,3.8106107900,3.6732488100,3.7395614900,3.7774544500,113733629,1789490755.0000,1.554477,-1.003134,46.171954,5.327345,10.842681,6.014977
2007-09-17,sh.600016,3.7537713500,3.8366622000,3.7016685300,3.8058741700,3.7395614900,157643079,2512365136.0000,2.154619,1.773273,46.990710,5.421813,11.034951,6.121639
2007-09-18,sh.600016,3.8840284000,3.9077115000,3.7324565600,3.8390305100,3.8058741700,229507135,3696799113.0000,3.136835,0.871185,47.400087,5.469047,11.131087,6.174970
2007-09-19,sh.600016,3.8485037500,3.8840284000,3.7371931800,3.7514030400,3.8390305100,92127172,1471369241.0000,1.259167,-2.282535,46.318161,5.344214,10.877015,6.034024
2007-09-20,sh.600016,3.7656129000,3.8129791000,3.6708805000,3.7182467000,3.7514030400,99571375,1564457087.0000,1.360912,-0.883841,45.908783,5.296980,10.780880,5.980693
2007-09-21,sh.600016,3.7300882500,3.7300882500,3.5998312000,3.6803537400,3.7182467000,145055247,2226419862.0000,1.982572,-1.019107,45.440923,5.242998,10.671011,5.919743
2007-09-24,sh.600016,3.6827220500,3.7514030400,3.5548333100,3.7040368400,3.6803537400,124184470,1920062749.0000,1.697316,0.643503,45.733335,5.276737,10.739679,5.957837
2007-09-25,sh.600016,3.7608762800,3.7679812100,3.5714114800,3.6069361300,3.7040368400,129788412,1996792267.0000,1.773909,-2.621489,44.534444,5.138408,10.458140,5.801653
2007-09-26,sh.600016,3.6069361300,3.6685121900,3.5477283800,3.5572016200,3.6069361300,109996903,1663559819.0000,1.503405,-1.378852,43.920377,5.067557,10.313937,5.721657
2007-09-27,sh.600016,3.5572016200,3.5879896500,3.5145720400,3.5714114800,3.5572016200,123338898,1847453340.0000,1.685759,0.399464,44.095825,5.087800,10.355138,5.744513
2007-09-28,sh.600016,3.6116727500,3.7750861400,3.5974628900,3.7442981100,3.5714114800,199728738,3114350437.0000,2.729829,4.840852,46.230469,5.334096,10.856422,6.022600
2007-10-08,sh.600016,3.8792917800,3.9313946000,3.7892960000,3.8603453000,3.7442981100,262748682,4292209859.0000,3.591166,3.099297,47.663292,5.499416,11.192895,6.209259
2007-10-09,sh.600016,3.8721868500,4.0095488300,3.8271889600,3.9503410800,3.8603453000,187061800,3127184204.0000,2.556702,2.331295,48.774461,5.627623,11.453834,6.354015
2007-10-10,sh.600016,3.9503410800,3.9503410800,3.9503410800,3.9503410800,3.9503410800,0,0.0000,,0.000000,48.774461,5.627623,11.453834,6.354015
2007-10-11,sh.600016,4.0024439000,4.2392749000,4.0024439000,4.1161227800,3.9503410800,223309429,3903354022.0000,3.052123,4.196636,50.821350,5.863795,11.934511,6.620670
2007-10-12,sh.600016,4.1208594000,4.1445425000,3.8129791000,3.9811291100,4.1161227800,203725439,3406255204.0000,2.784455,-3.279630,49.154597,5.671484,11.543103,6.403536
2007-10-15,sh.600016,3.9811291100,3.9906023500,3.8366622000,3.8982382600,3.9811291100,146611315,2407637099.0000,2.003837,-2.082096,48.131152,5.553398,11.302764,6.270209
2007-10-16,sh.600016,3.9148164300,4.1184910900,3.9148164300,3.9787608000,3.8982382600,174129290,2955439314.0000,2.379944,2.065615,49.125356,5.668110,11.536236,6.399727
2007-10-17,sh.600016,3.9550777000,3.9740241800,3.8698185400,3.8816600900,3.9787608000,91569231,1507256634.0000,1.251539,-2.440475,47.926463,5.529781,11.254697,6.243543
2007-10-18,sh.600016,3.8674502300,3.8721868500,3.7561396600,3.7656129000,3.8816600900,99159230,1589230231.0000,1.355277,-2.989626,46.493641,5.364461,10.918223,6.056884
2007-10-19,sh.600016,3.7703495200,3.8248206500,3.7300882500,3.7395614900,3.7656129000,77198899,1227048808.0000,1.055130,-0.691822,46.171986,5.327348,10.842688,6.014981
2007-10-22,sh.600016,3.7182467000,3.7490347300,3.6258826100,3.6614072600,3.7395614900,75838509,1182882021.0000,1.036537,-2.089930,39.872715,4.949614,9.533912,18.475380
2007-10-23,sh.600016,3.6614072600,3.8058741700,3.6471974000,3.7987692400,3.6614072600,93612177,1469238307.0000,1.279462,3.751623,41.368587,5.135305,9.891588,19.168505
2007-10-24,sh.600016,3.8366622000,3.9195530500,3.7537713500,3.7703495200,3.7987692400,130694957,2131618802.0000,1.786297,-0.748135,41.059096,5.096886,9.817586,19.025100
2007-10-25,sh.600016,3.7135100800,3.8603453000,3.5998312000,3.6495657100,3.7703495200,135950686,2142168646.0000,1.858131,-3.203519,39.743761,4.933607,9.503078,18.415627
2007-10-26,sh.600016,3.6353558500,3.8721868500,3.6116727500,3.8200840300,3.6495657100,143339415,2285895186.0000,1.184712,4.672287,41.600705,5.164119,9.947089,19.276059
2007-10-29,sh.600016,3.8792917800,4.0521784100,3.8792917800,3.9503410800,3.8200840300,152001959,2549500644.0000,1.256309,3.409802,43.019204,5.340205,10.286265,19.933333
2007-10-30,sh.600016,3.9692875600,4.0379685500,3.8982382600,3.9834974200,3.9503410800,97714447,1644574015.0000,0.807618,0.839325,43.380276,5.385027,10.372600,20.100639
2007-10-31,sh.600016,4.0379685500,4.0498101000,3.9077115000,4.0237586900,3.9834974200,147444723,2486186253.0000,1.218643,1.010702,43.818721,5.439453,10.477436,20.303797
2007-11-01,sh.600016,4.0000755900,4.0805981300,3.9456044600,4.0142854500,4.0237586900,168058249,2867265988.0000,1.389016,-0.235427,43.715558,5.426647,10.452769,20.255995
2007-11-02,sh.600016,3.9456044600,4.0071805200,3.8721868500,3.8840284000,4.0142854500,101799882,1689371768.0000,0.841385,-3.244844,42.297059,5.250561,10.113594,19.598721
2007-11-05,sh.600016,3.8485037500,3.9882340400,3.8200840300,3.8769234700,3.8840284000,63346413,1045258362.0000,0.523563,-0.182919,42.219686,5.240956,10.095093,19.562870
2007-11-06,sh.600016,3.8792917800,3.9740241800,3.8698185400,3.9337629100,3.8769234700,65527507,1084943797.0000,0.541590,1.466095,42.838667,5.317794,10.243097,19.849680
2007-11-07,sh.600016,3.9692875600,4.1208594000,3.9692875600,4.1184910900,3.9337629100,233614189,4002555886.0000,1.930841,4.695959,44.850357,5.567516,10.724109,20.781814
2007-11-08,sh.600016,4.0758615100,4.1776988400,3.9527093900,3.9787608000,4.1184910900,200170423,3461684108.0000,1.654425,-3.392756,43.328694,5.378624,10.360267,20.076739
2007-11-09,sh.600016,3.9858657300,4.1824354600,3.9290262900,4.1469108100,3.9787608000,254771275,4389790660.0000,2.105706,4.226197,45.159847,5.605934,10.798111,20.925220
2007-11-12,sh.600016,4.0403368600,4.2392749000,4.0284953100,4.1705939100,4.1469108100,253328858,4446330454.0000,2.093784,0.571104,45.417756,5.637950,10.859779,21.044724
2007-11-13,sh.600016,4.2416432100,4.2724312400,3.7892960000,3.8745551600,4.1705939100,301666552,5138034258.0000,2.493299,-7.098240,42.193895,5.237755,10.088926,19.550919
2007-11-14,sh.600016,3.8958699500,3.9953389700,3.7892960000,3.9763924900,3.8745551600,176491713,2897241326.0000,1.458719,2.628364,43.302903,5.375422,10.354100,20.064788
2007-11-15,sh.600016,3.9100798100,4.0213903800,3.8816600900,3.9029748800,3.9763924900,94814890,1575795775.0000,0.783653,-1.846345,42.503386,5.276174,10.162928,19.694324
2007-11-16,sh.600016,3.8366622000,3.8911333300,3.8082424800,3.8579769900,3.9029748800,77065223,1247869505.0000,0.636951,-1.152904,42.013359,5.215344,10.045758,19.467266
2007-11-19,sh.600016,3.8721868500,3.8840284000,3.7182467000,3.7632445900,3.8579769900,109199114,1739037145.0000,0.902540,-2.455498,40.981723,5.087281,9.799085,18.989249
2007-11-20,sh.600016,3.7324565600,3.9077115000,3.6921952900,3.8887650200,3.7632445900,101600625,1624575999.0000,0.839738,3.335429,42.348641,5.256964,10.125927,19.622622
2007-11-21,sh.600016,3.8887650200,3.9124481200,3.7727178300,3.7845593800,3.8887650200,66664175,1078486946.0000,0.550985,-2.679662,41.213841,5.116096,9.854587,19.096802
2007-11-22,sh.600016,3.7206150100,3.8129791000,3.6637755700,3.7016685300,3.7845593800,73643411,1163275394.0000,0.608669,-2.190234,40.311160,5.004041,9.638748,18.678537
2007-11-23,sh.600016,3.6708805000,3.8082424800,3.6614072600,3.7916643100,3.7016685300,43995884,693000882.0000,0.363630,2.431223,41.291214,5.125700,9.873087,19.132654
2007-11-26,sh.600016,3.8366622000,3.8508720600,3.7111417700,3.7182467000,3.7916643100,75491615,1200991032.0000,0.623945,-1.936292,40.491696,5.026452,9.681916,18.762190
2007-11-27,sh.600016,3.6708805000,3.7253516300,3.5974628900,3.6021995100,3.7182467000,82221686,1264595278.0000,0.679569,-3.121018,39.227943,4.869575,9.379741,18.176619
2007-11-28,sh.600016,3.6116727500,3.6448290900,3.4719424600,3.5027304900,3.6021995100,79671546,1193964945.0000,0.658492,-2.761342,38.144726,4.735110,9.120735,17.674700
2007-11-29,sh.600016,3.5643065500,3.7040368400,3.4885206300,3.6898269800,3.5027304900,172067311,2613311713.0000,1.422151,5.341447,40.182206,4.988033,9.607914,18.618785
2007-11-30,sh.600016,3.6661438800,3.6661438800,3.5500966900,3.5761481000,3.6898269800,89747773,1359663389.0000,0.741773,-3.080870,38.944243,4.834358,9.311906,18.045164
2007-12-03,sh.600016,3.5406234500,3.6353558500,3.5193086600,3.5879896500,3.5761481000,46064807,698012637.0000,0.380730,0.331121,39.073198,4.850366,9.342740,18.104916
2007-12-04,sh.600016,3.6093044400,3.6945636000,3.6093044400,3.6235143000,3.5879896500,50010749,769937907.0000,0.413343,0.990103,39.460061,4.898389,9.435243,18.284173
2007-12-05,sh.600016,3.6235143000,3.6779854300,3.6045678200,3.6708805000,3.6235143000,57533763,888155710.0000,0.475521,1.307188,39.975879,4.962421,9.558579,18.523181
2007-12-06,sh.600016,3.6898269800,3.7253516300,3.6353558500,3.6803537400,3.6708805000,57312861,891629053.0000,0.473696,0.258064,40.079042,4.975227,9.583247,18.570983
2007-12-07,sh.600016,3.6874586700,3.7182467000,3.6495657100,3.7064051500,3.6803537400,40977029,637524949.0000,0.338679,0.707848,40.362742,5.010444,9.651082,18.702438
2007-12-10,sh.600016,3.5643065500,3.6945636000,3.5595699300,3.6827220500,3.7064051500,112162118,1720480272.0000,0.927029,-0.638974,40.104833,4.978428,9.589413,18.582934
2007-12-11,sh.600016,3.6898269800,3.6898269800,3.5643065500,3.6211459900,3.6827220500,113552521,1731226186.0000,0.938521,-1.672027,39.434270,4.895188,9.429076,18.272222
2007-12-12,sh.600016,3.5903579600,3.6164093700,3.5050988000,3.5737797900,3.6211459900,119660287,1790275180.0000,0.989002,-1.308043,38.918452,4.831157,9.305739,18.033213
2007-12-13,sh.600016,3.5429917600,3.5856213400,3.4861523200,3.4885206300,3.5737797900,99573821,1482654200.0000,0.822986,-2.385690,37.989980,4.715900,9.083734,17.602998
